API_UWI,WellName,Latitude,Longitude,ENVInterval,LateralLength_FT,SpudDate,CompletionDate,FirstProdDate,First3MonthGas_MCF,First3MonthOil_BBL,First3MonthWater_BBL,First6MonthGas_MCF,First6MonthOil_BBL,First6MonthWater_BBL,First9MonthGas_MCF,First9MonthOil_BBL,First9MonthWater_BBL,First12MonthGas_MCF,First12MonthOil_BBL,First12MonthWater_BBL,CumGas_MCF,CumOil_BBL,CumWater_BBL,Norm. Cum. Water 3mo (bbl),Norm. Cum. Water 6mo (bbl),Norm. Cum. Water 9mo (bbl),Norm. Cum. Water 12mo (bbl),Norm. Cum. Water (bbl),Norm. Cum. Oil 3mo (bbl),Norm. Cum. Gas 3mo (Mcf),Norm. Cum Oil 6mo (bbl),Norm. Cum. Gas 6mo (Mcf),Norm. Cum. Oil 9mo (bbl),Norm. Cum Gas 9mo (Mcf),Norm. Cum Oil 12mo (bbl),Norm. Cum. Gas 12mo (Mcf),Norm. Cum. Oil (bbl),Norm. Cum Gas (Mcf),MonthNumber,ProdDate,MonthlyOil_BBL,MonthlyGas_MCF,MonthlyWater_BBL
42-317-45660,TEMPLE FORK 32-20 J 11LS,32.184373,-101.867887,LOWER SPRABERRY,13172.0,2023-12-18,2024-08-01,2024-08-01,80563.0,92333.0,118395.0,138062.0,131655.0,169762.0,185615.0,159818.0,209886.0,220792.0,174974.0,233453.0,244020,183080.0,247005.0,89883.84451867598,128880.9596112967,159342.544791983,177234.2848466444,187522.77558457333,70097.93501366535,61162.31399939265,99950.65290009111,104814.75857880352,121331.6125113878,140916.33768600062,132837.83783783784,167622.22897054357,138991.8007895536,185256.60491952626,5,2024-12-01,9856.071763535883,14510.30273920604,12935.205328165786
42-317-45660,TEMPLE FORK 32-20 J 11LS,32.184373,-101.867887,LOWER SPRABERRY,13172.0,2023-12-18,2024-08-01,2024-08-01,80563.0,92333.0,118395.0,138062.0,131655.0,169762.0,185615.0,159818.0,209886.0,220792.0,174974.0,233453.0,244020,183080.0,247005.0,89883.84451867598,128880.9596112967,159342.544791983,177234.2848466444,187522.77558457333,70097.93501366535,61162.31399939265,99950.65290009111,104814.75857880352,121331.6125113878,140916.33768600062,132837.83783783784,167622.22897054357,138991.8007895536,185256.60491952626,6,2025-01-01,8742.511675173006,13579.481673216464,11854.148989360921
42-317-45660,TEMPLE FORK 32-20 J 11LS,32.184373,-101.867887,LOWER SPRABERRY,13172.0,2023-12-18,2024-08-01,2024-08-01,80563.0,92333.0,118395.0,138062.0,131655.0,169762.0,185615.0,159818.0,209886.0,220792.0,174974.0,233453.0,244020,183080.0,247005.0,89883.84451867598,128880.9596112967,159342.544791983,177234.2848466444,187522.77558457333,70097.93501366535,61162.31399939265,99950.65290009111,104814.75857880352,121331.6125113878,140916.33768600062,132837.83783783784,167622.22897054357,138991.8007895536,185256.60491952626,7,2025-02-01,9100.349219152478,13435.548897283483,12477.125834368884
42-317-45660,TEMPLE FORK 32-20 J 11LS,32.184373,-101.867887,LOWER SPRABERRY,13172.0,2023-12-18,2024-08-01,2024-08-01,80563.0,92333.0,118395.0,138062.0,131655.0,169762.0,185615.0,159818.0,209886.0,220792.0,174974.0,233453.0,244020,183080.0,247005.0,89883.84451867598,128880.9596112967,159342.544791983,177234.2848466444,187522.77558457333,70097.93501366535,61162.31399939265,99950.65290009111,104814.75857880352,121331.6125113878,140916.33768600062,132837.83783783784,167622.22897054357,138991.8007895536,185256.60491952626,8,2025-03-01,6847.1233180435665,11942.385273861384,9874.3250460986
42-317-45660,TEMPLE FORK 32-20 J 11LS,32.184373,-101.867887,LOWER SPRABERRY,13172.0,2023-12-18,2024-08-01,2024-08-01,80563.0,92333.0,118395.0,138062.0,131655.0,169762.0,185615.0,159818.0,209886.0,220792.0,174974.0,233453.0,244020,183080.0,247005.0,89883.84451867598,128880.9596112967,159342.544791983,177234.2848466444,187522.77558457333,70097.93501366535,61162.31399939265,99950.65290009111,104814.75857880352,121331.6125113878,140916.33768600062,132837.83783783784,167622.22897054357,138991.8007895536,185256.60491952626,9,2025-04-01,5433.487074100641,10723.64493605224,8110.134300218825
42-317-45660,TEMPLE FORK 32-20 J 11LS,32.184373,-101.867887,LOWER SPRABERRY,13172.0,2023-12-18,2024-08-01,2024-08-01,80563.0,92333.0,118395.0,138062.0,131655.0,169762.0,185615.0,159818.0,209886.0,220792.0,174974.0,233453.0,244020,183080.0,247005.0,89883.84451867598,128880.9596112967,159342.544791983,177234.2848466444,187522.77558457333,70097.93501366535,61162.31399939265,99950.65290009111,104814.75857880352,121331.6125113878,140916.33768600062,132837.83783783784,167622.22897054357,138991.8007895536,185256.60491952626,10,2025-05-01,4897.379283651423,9938.853564648714,7328.492287373432
42-317-45660,TEMPLE FORK 32-20 J 11LS,32.184373,-101.867887,LOWER SPRABERRY,13172.0,2023-12-18,2024-08-01,2024-08-01,80563.0,92333.0,118395.0,138062.0,131655.0,169762.0,185615.0,159818.0,209886.0,220792.0,174974.0,233453.0,244020,183080.0,247005.0,89883.84451867598,128880.9596112967,159342.544791983,177234.2848466444,187522.77558457333,70097.93501366535,61162.31399939265,99950.65290009111,104814.75857880352,121331.6125113878,140916.33768600062,132837.83783783784,167622.22897054357,138991.8007895536,185256.60491952626,11,2025-06-01,3684.7992404313577,8834.296191168196,5799.72630748195
42-317-45660,TEMPLE FORK 32-20 J 11LS,32.184373,-101.867887,LOWER SPRABERRY,13172.0,2023-12-18,2024-08-01,2024-08-01,80563.0,92333.0,118395.0,138062.0,131655.0,169762.0,185615.0,159818.0,209886.0,220792.0,174974.0,233453.0,244020,183080.0,247005.0,89883.84451867598,128880.9596112967,159342.544791983,177234.2848466444,187522.77558457333,70097.93501366535,61162.31399939265,99950.65290009111,104814.75857880352,121331.6125113878,140916.33768600062,132837.83783783784,167622.22897054357,138991.8007895536,185256.60491952626,12,2025-07-01,2924.046802367267,7932.741528726034,4763.521459806029
42-317-45750,TEMPLE FORK 32-20 M 15LS,32.185484,-101.863231,LOWER SPRABERRY,12800.0,2024-01-07,2024-07-29,2024-07-01,48535.0,56019.0,134273.0,96035.0,86639.0,204747.0,130981.0,110651.0,258797.0,175945.0,136948.0,317096.0,216398,153761.0,353670.0,104900.78125,159958.59375,202185.15625,247731.25,276304.6875,43764.84375,37917.96875,67686.71875,75027.34375,86446.09375,102328.90625,106990.625,137457.03125,120125.78125,169060.9375,1,2024-07-01,18499.498299104194,12730.246428985818,45148.795934914924
42-317-45750,TEMPLE FORK 32-20 M 15LS,32.185484,-101.863231,LOWER SPRABERRY,12800.0,2024-01-07,2024-07-29,2024-07-01,48535.0,56019.0,134273.0,96035.0,86639.0,204747.0,130981.0,110651.0,258797.0,175945.0,136948.0,317096.0,216398,153761.0,353670.0,104900.78125,159958.59375,202185.15625,247731.25,276304.6875,43764.84375,37917.96875,67686.71875,75027.34375,86446.09375,102328.90625,106990.625,137457.03125,120125.78125,169060.9375,2,2024-08-01,14048.608855881948,12639.105411448614,33460.06217334713
42-317-45750,TEMPLE FORK 32-20 M 15LS,32.185484,-101.863231,LOWER SPRABERRY,12800.0,2024-01-07,2024-07-29,2024-07-01,48535.0,56019.0,134273.0,96035.0,86639.0,204747.0,130981.0,110651.0,258797.0,175945.0,136948.0,317096.0,216398,153761.0,353670.0,104900.78125,159958.59375,202185.15625,247731.25,276304.6875,43764.84375,37917.96875,67686.71875,75027.34375,86446.09375,102328.90625,106990.625,137457.03125,120125.78125,169060.9375,3,2024-09-01,11216.736595013857,12548.616909565566,26291.92314173795
42-317-45750,TEMPLE FORK 32-20 M 15LS,32.185484,-101.863231,LOWER SPRABERRY,12800.0,2024-01-07,2024-07-29,2024-07-01,48535.0,56019.0,134273.0,96035.0,86639.0,204747.0,130981.0,110651.0,258797.0,175945.0,136948.0,317096.0,216398,153761.0,353670.0,104900.78125,159958.59375,202185.15625,247731.25,276304.6875,43764.84375,37917.96875,67686.71875,75027.34375,86446.09375,102328.90625,106990.625,137457.03125,120125.78125,169060.9375,4,2024-10-01,8702.269626547986,13840.604804472228,20201.88857474547
42-317-45750,TEMPLE FORK 32-20 M 15LS,32.185484,-101.863231,LOWER SPRABERRY,12800.0,2024-01-07,2024-07-29,2024-07-01,48535.0,56019.0,134273.0,96035.0,86639.0,204747.0,130981.0,110651.0,258797.0,175945.0,136948.0,317096.0,216398,153761.0,353670.0,104900.78125,159958.59375,202185.15625,247731.25,276304.6875,43764.84375,37917.96875,67686.71875,75027.34375,86446.09375,102328.90625,106990.625,137457.03125,120125.78125,169060.9375,5,2024-11-01,7936.141953964179,12271.944681630328,18247.249572299068
42-317-45750,TEMPLE FORK 32-20 M 15LS,32.185484,-101.863231,LOWER SPRABERRY,12800.0,2024-01-07,2024-07-29,2024-07-01,48535.0,56019.0,134273.0,96035.0,86639.0,204747.0,130981.0,110651.0,258797.0,175945.0,136948.0,317096.0,216398,153761.0,353670.0,104900.78125,159958.59375,202185.15625,247731.25,276304.6875,43764.84375,37917.96875,67686.71875,75027.34375,86446.09375,102328.90625,106990.625,137457.03125,120125.78125,169060.9375,6,2024-12-01,7283.463419487835,10996.825513897447,16608.67435295547
42-317-45750,TEMPLE FORK 32-20 M 15LS,32.185484,-101.863231,LOWER SPRABERRY,12800.0,2024-01-07,2024-07-29,2024-07-01,48535.0,56019.0,134273.0,96035.0,86639.0,204747.0,130981.0,110651.0,258797.0,175945.0,136948.0,317096.0,216398,153761.0,353670.0,104900.78125,159958.59375,202185.15625,247731.25,276304.6875,43764.84375,37917.96875,67686.71875,75027.34375,86446.09375,102328.90625,106990.625,137457.03125,120125.78125,169060.9375,7,2025-01-01,6253.125,9100.520833333334,14075.520833333334
42-317-45750,TEMPLE FORK 32-20 M 15LS,32.185484,-101.863231,LOWER SPRABERRY,12800.0,2024-01-07,2024-07-29,2024-07-01,48535.0,56019.0,134273.0,96035.0,86639.0,204747.0,130981.0,110651.0,258797.0,175945.0,136948.0,317096.0,216398,153761.0,353670.0,104900.78125,159958.59375,202185.15625,247731.25,276304.6875,43764.84375,37917.96875,67686.71875,75027.34375,86446.09375,102328.90625,106990.625,137457.03125,120125.78125,169060.9375,8,2025-02-01,6253.125,9100.520833333334,14075.520833333334
42-317-45750,TEMPLE FORK 32-20 M 15LS,32.185484,-101.863231,LOWER SPRABERRY,12800.0,2024-01-07,2024-07-29,2024-07-01,48535.0,56019.0,134273.0,96035.0,86639.0,204747.0,130981.0,110651.0,258797.0,175945.0,136948.0,317096.0,216398,153761.0,353670.0,104900.78125,159958.59375,202185.15625,247731.25,276304.6875,43764.84375,37917.96875,67686.71875,75027.34375,86446.09375,102328.90625,106990.625,137457.03125,120125.78125,169060.9375,9,2025-03-01,6253.125,9100.520833333334,14075.520833333334
42-317-45750,TEMPLE FORK 32-20 M 15LS,32.185484,-101.863231,LOWER SPRABERRY,12800.0,2024-01-07,2024-07-29,2024-07-01,48535.0,56019.0,134273.0,96035.0,86639.0,204747.0,130981.0,110651.0,258797.0,175945.0,136948.0,317096.0,216398,153761.0,353670.0,104900.78125,159958.59375,202185.15625,247731.25,276304.6875,43764.84375,37917.96875,67686.71875,75027.34375,86446.09375,102328.90625,106990.625,137457.03125,120125.78125,169060.9375,10,2025-04-01,6848.177083333333,11709.375,15182.03125
42-317-45750,TEMPLE FORK 32-20 M 15LS,32.185484,-101.863231,LOWER SPRABERRY,12800.0,2024-01-07,2024-07-29,2024-07-01,48535.0,56019.0,134273.0,96035.0,86639.0,204747.0,130981.0,110651.0,258797.0,175945.0,136948.0,317096.0,216398,153761.0,353670.0,104900.78125,159958.59375,202185.15625,247731.25,276304.6875,43764.84375,37917.96875,67686.71875,75027.34375,86446.09375,102328.90625,106990.625,137457.03125,120125.78125,169060.9375,11,2025-05-01,6848.177083333333,11709.375,15182.03125
42-317-45750,TEMPLE FORK 32-20 M 15LS,32.185484,-101.863231,LOWER SPRABERRY,12800.0,2024-01-07,2024-07-29,2024-07-01,48535.0,56019.0,134273.0,96035.0,86639.0,204747.0,130981.0,110651.0,258797.0,175945.0,136948.0,317096.0,216398,153761.0,353670.0,104900.78125,159958.59375,202185.15625,247731.25,276304.6875,43764.84375,37917.96875,67686.71875,75027.34375,86446.09375,102328.90625,106990.625,137457.03125,120125.78125,169060.9375,12,2025-06-01,6848.177083333333,11709.375,15182.03125
42-317-45749,TEMPLE FORK 32-20 M 14WA,32.185501,-101.863154,WOLFCAMP A,12898.0,2024-01-04,2024-07-23,2024-07-01,45110.0,61144.0,91185.0,88377.0,94949.0,141608.0,120084.0,120561.0,179821.0,160769.0,147955.0,220704.0,197255,164963.0,246092.0,70697.00728795162,109790.66521941386,139417.73918436968,171114.90153512172,190798.57342223602,47405.79934873624,34974.41463792836,73615.28919212281,68519.9255698558,93472.63141572337,93102.80663668786,114711.58319119243,124646.45681501008,127898.12374011475,152934.56349821677,1,2024-07-01,19937.818689620362,11820.610113221439,29731.220317057676
42-317-45749,TEMPLE FORK 32-20 M 14WA,32.185501,-101.863154,WOLFCAMP A,12898.0,2024-01-04,2024-07-23,2024-07-01,45110.0,61144.0,91185.0,88377.0,94949.0,141608.0,120084.0,120561.0,179821.0,160769.0,147955.0,220704.0,197255,164963.0,246092.0,70697.00728795162,109790.66521941386,139417.73918436968,171114.90153512172,190798.57342223602,47405.79934873624,34974.41463792836,73615.28919212281,68519.9255698558,93472.63141572337,93102.80663668786,114711.58319119243,124646.45681501008,127898.12374011475,152934.56349821677,2,2024-08-01,15242.888683934507,11657.386931425177,22732.549607623023
42-317-45749,TEMPLE FORK 32-20 M 14WA,32.185501,-101.863154,WOLFCAMP A,12898.0,2024-01-04,2024-07-23,2024-07-01,45110.0,61144.0,91185.0,88377.0,94949.0,141608.0,120084.0,120561.0,179821.0,160769.0,147955.0,220704.0,197255,164963.0,246092.0,70697.00728795162,109790.66521941386,139417.73918436968,171114.90153512172,190798.57342223602,47405.79934873624,34974.41463792836,73615.28919212281,68519.9255698558,93472.63141572337,93102.80663668786,114711.58319119243,124646.45681501008,127898.12374011475,152934.56349821677,3,2024-09-01,12225.091975181373,11496.417593281749,18233.237363270917
42-317-45749,TEMPLE FORK 32-20 M 14WA,32.185501,-101.863154,WOLFCAMP A,12898.0,2024-01-04,2024-07-23,2024-07-01,45110.0,61144.0,91185.0,88377.0,94949.0,141608.0,120084.0,120561.0,179821.0,160769.0,147955.0,220704.0,197255,164963.0,246092.0,70697.00728795162,109790.66521941386,139417.73918436968,171114.90153512172,190798.57342223602,47405.79934873624,34974.41463792836,73615.28919212281,68519.9255698558,93472.63141572337,93102.80663668786,114711.58319119243,124646.45681501008,127898.12374011475,152934.56349821677,4,2024-10-01,9662.761623415197,12530.931619860754,14411.264369376617
42-317-45749,TEMPLE FORK 32-20 M 14WA,32.185501,-101.863154,WOLFCAMP A,12898.0,2024-01-04,2024-07-23,2024-07-01,45110.0,61144.0,91185.0,88377.0,94949.0,141608.0,120084.0,120561.0,179821.0,160769.0,147955.0,220704.0,197255,164963.0,246092.0,70697.00728795162,109790.66521941386,139417.73918436968,171114.90153512172,190798.57342223602,47405.79934873624,34974.41463792836,73615.28919212281,68519.9255698558,93472.63141572337,93102.80663668786,114711.58319119243,124646.45681501008,127898.12374011475,152934.56349821677,5,2024-11-01,8681.141820934787,11090.860313441362,12948.833291510027
42-317-45749,TEMPLE FORK 32-20 M 14WA,32.185501,-101.863154,WOLFCAMP A,12898.0,2024-01-04,2024-07-23,2024-07-01,45110.0,61144.0,91185.0,88377.0,94949.0,141608.0,120084.0,120561.0,179821.0,160769.0,147955.0,220704.0,197255,164963.0,246092.0,70697.00728795162,109790.66521941386,139417.73918436968,171114.90153512172,190798.57342223602,47405.79934873624,34974.41463792836,73615.28919212281,68519.9255698558,93472.63141572337,93102.80663668786,114711.58319119243,124646.45681501008,127898.12374011475,152934.56349821677,6,2024-12-01,7865.586399036592,9923.718998625325,11733.560270575585
42-317-45749,TEMPLE FORK 32-20 M 14WA,32.185501,-101.863154,WOLFCAMP A,12898.0,2024-01-04,2024-07-23,2024-07-01,45110.0,61144.0,91185.0,88377.0,94949.0,141608.0,120084.0,120561.0,179821.0,160769.0,147955.0,220704.0,197255,164963.0,246092.0,70697.00728795162,109790.66521941386,139417.73918436968,171114.90153512172,190798.57342223602,47405.79934873624,34974.41463792836,73615.28919212281,68519.9255698558,93472.63141572337,93102.80663668786,114711.58319119243,124646.45681501008,127898.12374011475,152934.56349821677,7,2025-01-01,6619.114074533519,8194.293688944023,9875.69132165194
42-317-45749,TEMPLE FORK 32-20 M 14WA,32.185501,-101.863154,WOLFCAMP A,12898.0,2024-01-04,2024-07-23,2024-07-01,45110.0,61144.0,91185.0,88377.0,94949.0,141608.0,120084.0,120561.0,179821.0,160769.0,147955.0,220704.0,197255,164963.0,246092.0,70697.00728795162,109790.66521941386,139417.73918436968,171114.90153512172,190798.57342223602,47405.79934873624,34974.41463792836,73615.28919212281,68519.9255698558,93472.63141572337,93102.80663668786,114711.58319119243,124646.45681501008,127898.12374011475,152934.56349821677,8,2025-02-01,6619.114074533519,8194.293688944023,9875.69132165194
42-317-45749,TEMPLE FORK 32-20 M 14WA,32.185501,-101.863154,WOLFCAMP A,12898.0,2024-01-04,2024-07-23,2024-07-01,45110.0,61144.0,91185.0,88377.0,94949.0,141608.0,120084.0,120561.0,179821.0,160769.0,147955.0,220704.0,197255,164963.0,246092.0,70697.00728795162,109790.66521941386,139417.73918436968,171114.90153512172,190798.57342223602,47405.79934873624,34974.41463792836,73615.28919212281,68519.9255698558,93472.63141572337,93102.80663668786,114711.58319119243,124646.45681501008,127898.12374011475,152934.56349821677,9,2025-03-01,6619.114074533519,8194.293688944023,9875.69132165194
42-317-45749,TEMPLE FORK 32-20 M 14WA,32.185501,-101.863154,WOLFCAMP A,12898.0,2024-01-04,2024-07-23,2024-07-01,45110.0,61144.0,91185.0,88377.0,94949.0,141608.0,120084.0,120561.0,179821.0,160769.0,147955.0,220704.0,197255,164963.0,246092.0,70697.00728795162,109790.66521941386,139417.73918436968,171114.90153512172,190798.57342223602,47405.79934873624,34974.41463792836,73615.28919212281,68519.9255698558,93472.63141572337,93102.80663668786,114711.58319119243,124646.45681501008,127898.12374011475,152934.56349821677,10,2025-04-01,7079.6505918230205,10514.55005944074,10565.720783584014
42-317-45749,TEMPLE FORK 32-20 M 14WA,32.185501,-101.863154,WOLFCAMP A,12898.0,2024-01-04,2024-07-23,2024-07-01,45110.0,61144.0,91185.0,88377.0,94949.0,141608.0,120084.0,120561.0,179821.0,160769.0,147955.0,220704.0,197255,164963.0,246092.0,70697.00728795162,109790.66521941386,139417.73918436968,171114.90153512172,190798.57342223602,47405.79934873624,34974.41463792836,73615.28919212281,68519.9255698558,93472.63141572337,93102.80663668786,114711.58319119243,124646.45681501008,127898.12374011475,152934.56349821677,11,2025-05-01,7079.6505918230205,10514.55005944074,10565.720783584014
42-317-45749,TEMPLE FORK 32-20 M 14WA,32.185501,-101.863154,WOLFCAMP A,12898.0,2024-01-04,2024-07-23,2024-07-01,45110.0,61144.0,91185.0,88377.0,94949.0,141608.0,120084.0,120561.0,179821.0,160769.0,147955.0,220704.0,197255,164963.0,246092.0,70697.00728795162,109790.66521941386,139417.73918436968,171114.90153512172,190798.57342223602,47405.79934873624,34974.41463792836,73615.28919212281,68519.9255698558,93472.63141572337,93102.80663668786,114711.58319119243,124646.45681501008,127898.12374011475,152934.56349821677,12,2025-06-01,7079.6505918230205,10514.55005944074,10565.720783584014
